# Time,Signal
85.2222,4.3066
85.2424,4.7445
85.2626,4.6285
85.2828,5.4328
85.3030,3.0763
85.3232,4.0199
85.3434,4.4118
85.3636,2.3883
85.3838,4.5398
85.4040,3.1059
85.4242,3.7015
85.4444,3.2355
85.4646,2.8180
85.4848,5.2266
85.5051,5.4452
85.5253,1.8008
85.5455,4.0991
85.5657,4.8072
85.5859,2.2793
85.6061,2.1226
85.6263,4.6524
85.6465,4.4918
85.6667,5.3783
85.6869,5.6828
85.7071,1.9328
85.7273,4.8088
85.7475,4.6125
85.7677,5.4576
85.7879,0.9815
85.8081,3.0778
85.8283,5.7907
85.8485,5.8880
85.8687,1.9602
85.8889,3.9291
85.9091,1.1354
85.9293,2.7203
85.9495,3.6958
85.9697,0.9627
85.9899,4.0712
86.0101,2.8947
86.0303,3.0730
86.0505,5.1311
86.0707,3.3291
86.0909,4.1130
86.1111,3.4025
86.1313,2.6707
86.1515,5.1404
86.1717,4.3844
86.1919,3.2932
86.2121,3.2729
86.2323,1.5074
86.2525,2.9138
86.2727,3.9498
86.2929,5.3342
86.3131,1.8296
86.3333,2.1726
86.3535,2.2566
86.3737,1.0703
86.3939,3.8183
86.4141,5.7967
86.4343,2.6465
86.4545,1.3974
86.4747,4.6921
86.4949,3.1990
86.5152,3.4504
86.5354,4.4001
86.5556,2.1240
86.5758,4.3685
86.5960,2.5535
86.6162,2.8180
86.6364,1.1536
86.6566,3.1563
86.6768,3.4229
86.6970,1.9828
86.7172,2.1153
86.7374,1.2883
86.7576,4.4130
86.7778,1.5965
86.7980,1.9808
86.8182,4.4255
86.8384,1.5221
86.8586,1.2556
86.8788,2.4717
86.8990,2.9102
86.9192,4.7559
86.9394,3.9004
86.9596,3.8268
86.9798,4.0352
87.0000,2.0181
87.0202,3.0851
87.0404,4.8874
87.0606,1.8086
87.0808,1.4992
87.1010,1.8955
87.1212,5.0576
87.1414,5.0296
87.1616,3.8968
87.1818,3.1525
87.2020,5.1422
87.2222,0.7937
87.2424,5.2324
87.2626,1.2075
87.2828,2.7144
87.3030,4.7090
87.3232,4.6021
87.3434,1.7719
87.3636,3.5954
87.3838,3.8623
87.4040,2.2993
87.4242,1.6669
87.4444,1.9609
87.4646,5.8053
87.4848,4.2965
87.5051,4.0738
87.5253,5.7418
87.5455,5.5915
87.5657,5.8127
87.5859,4.6795
87.6061,3.5544
87.6263,2.4075
87.6465,2.5689
87.6667,3.3562
87.6869,3.2578
87.7071,1.7614
87.7273,3.7142
87.7475,4.9787
87.7677,3.1626
87.7879,5.0393
87.8081,5.7049
87.8283,3.8310
87.8485,4.8685
87.8687,4.6102
87.8889,1.5558
87.9091,3.6497
87.9293,2.6758
87.9495,1.5315
87.9697,1.9389
87.9899,5.5304
88.0101,5.5985
88.0303,5.8666
88.0505,3.0415
88.0707,2.5347
88.0909,2.9048
88.1111,2.7271
88.1313,2.9073
88.1515,1.8846
88.1717,5.2966
88.1919,5.3534
88.2121,5.8804
88.2323,2.5037
88.2525,2.0890
88.2727,5.2046
88.2929,5.3785
88.3131,4.5514
88.3333,6.1766
88.3535,2.6691
88.3737,1.9439
88.3939,2.0978
88.4141,6.1096
88.4343,2.6908
88.4545,3.8446
88.4747,1.8195
88.4949,1.6015
88.5152,4.9345
88.5354,2.3248
88.5556,5.5599
88.5758,3.0054
88.5960,5.0955
88.6162,2.3095
88.6364,3.0786
88.6566,4.8234
88.6768,4.2520
88.6970,5.8612
88.7172,5.7377
88.7374,4.2076
88.7576,4.1296
88.7778,3.8418
88.7980,6.4535
88.8182,2.8552
88.8384,5.0304
88.8586,1.6807
88.8788,1.9359
88.8990,3.1817
88.9192,5.2449
88.9394,3.5657
88.9596,2.8473
88.9798,4.9233
89.0000,2.9478
89.0202,1.3483
89.0404,1.8170
89.0606,4.6305
89.0808,3.7866
89.1010,4.3199
89.1212,3.8009
89.1414,2.4775
89.1616,3.5785
89.1818,5.2135
89.2020,5.7718
89.2222,1.9756
89.2424,4.3733
89.2626,1.8147
89.2828,1.1944
89.3030,4.9549
89.3232,4.4005
89.3434,3.2808
89.3636,2.6283
89.3838,2.2273
89.4040,2.9863
89.4242,4.2208
89.4444,5.6758
89.4646,2.6970
89.4848,4.7883
89.5051,2.0856
89.5253,2.5122
89.5455,1.9074
89.5657,3.2334
89.5859,5.0850
89.6061,3.7189
89.6263,2.0690
89.6465,3.0072
89.6667,3.0274
89.6869,0.6954
89.7071,5.1713
89.7273,4.0377
89.7475,4.0406
89.7677,1.0624
89.7879,1.6007
89.8081,2.9366
89.8283,4.3895
89.8485,3.5564
89.8687,0.8313
89.8889,0.0391
89.9091,1.2423
89.9293,0.5572
89.9495,1.6496
89.9697,2.6966
89.9899,0.0253
90.0101,3.1768
90.0303,3.0670
90.0505,2.8406
90.0707,0.7787
90.0909,2.9603
90.1111,3.0413
90.1313,3.9589
90.1515,2.1645
90.1717,-0.0783
90.1919,1.1073
90.2121,2.2838
90.2323,1.8173
90.2525,3.6342
90.2727,3.5337
90.2929,-0.2483
90.3131,-0.1063
90.3333,3.8323
90.3535,0.3346
90.3737,1.9472
90.3939,2.9279
90.4141,1.5211
90.4343,2.0327
90.4545,0.3074
90.4747,0.0183
90.4949,1.7636
90.5152,0.7620
90.5354,0.0691
90.5556,-0.3381
90.5758,3.0820
90.5960,-0.0775
90.6162,0.8829
90.6364,3.1773
90.6566,2.4848
90.6768,0.8518
90.6970,-0.4365
90.7172,2.4597
90.7374,4.1310
90.7576,2.8147
90.7778,3.9691
90.7980,1.0215
90.8182,-0.1753
90.8384,1.6096
90.8586,3.2653
90.8788,0.3281
90.8990,1.4764
90.9192,3.2190
90.9394,0.8568
90.9596,0.5269
90.9798,0.6031
91.0000,-0.2843
91.0202,-0.3889
91.0404,2.6564
91.0606,1.5167
91.0808,4.4186
91.1010,4.4440
91.1212,1.1788
91.1414,-0.1867
91.1616,2.5110
91.1818,2.1656
91.2020,3.4068
91.2222,3.0081
91.2424,0.4465
91.2626,2.0174
91.2828,4.0449
91.3030,0.4252
91.3232,1.2440
91.3434,2.1538
91.3636,2.5034
91.3838,-0.1538
91.4040,2.1120
91.4242,0.9756
91.4444,2.0011
91.4646,4.6050
91.4848,0.3011
91.5051,1.4027
91.5253,3.2445
91.5455,0.7559
91.5657,1.1337
91.5859,1.9979
91.6061,2.9621
91.6263,2.0652
91.6465,0.9843
91.6667,3.7476
91.6869,4.3868
91.7071,2.6626
91.7273,2.3242
91.7475,0.7671
91.7677,3.9410
91.7879,0.0547
91.8081,4.2301
91.8283,-0.0331
91.8485,2.1692
91.8687,3.4422
91.8889,0.1833
91.9091,4.6907
91.9293,1.7925
91.9495,4.4441
91.9697,0.2577
91.9899,4.3588
92.0101,1.8492
92.0303,3.1029
92.0505,3.7212
92.0707,2.0781
92.0909,0.6098
92.1111,3.7474
92.1313,2.6121
92.1515,1.4759
92.1717,2.5545
92.1919,0.8321
92.2121,2.5993
92.2323,0.3234
92.2525,0.6581
92.2727,3.5626
92.2929,1.7042
92.3131,0.8448
92.3333,2.7863
92.3535,1.5215
92.3737,1.1012
92.3939,3.1839
92.4141,0.5144
92.4343,1.0033
92.4545,3.9161
92.4747,3.8936
92.4949,1.1284
92.5152,2.7930
92.5354,0.2396
92.5556,2.8754
92.5758,3.9891
92.5960,1.3511
92.6162,0.1555
92.6364,3.5857
92.6566,4.0342
92.6768,2.7020
92.6970,3.5260
92.7172,1.6379
92.7374,-0.0336
92.7576,-0.7652
92.7778,0.0075
92.7980,1.0040
92.8182,-0.3859
92.8384,3.7491
92.8586,2.9282
92.8788,3.3198
92.8990,-0.6079
92.9192,3.5834
92.9394,3.7987
92.9596,0.2721
92.9798,2.3895
93.0000,3.0930
93.0202,-0.1334
93.0404,0.9721
93.0606,0.6579
93.0808,2.4108
93.1010,3.0238
93.1212,-0.7265
93.1414,1.0656
93.1616,3.7381
93.1818,3.8384
93.2020,1.4032
93.2222,2.6434
93.2424,-0.2271
93.2626,3.4368
93.2828,-0.5650
93.3030,-0.9603
93.3232,-0.0902
93.3434,1.6505
93.3636,-0.1724
93.3838,2.8301
93.4040,1.0347
93.4242,-1.0256
93.4444,1.2525
93.4646,2.5361
93.4848,0.2550
93.5051,-0.4552
93.5253,3.3337
93.5455,3.2491
93.5657,3.3505
93.5859,-0.7827
93.6061,2.4931
93.6263,3.4723
93.6465,-0.0141
93.6667,1.0015
93.6869,0.7385
93.7071,0.8385
93.7273,0.0763
93.7475,2.9901
93.7677,1.1538
93.7879,2.5796
93.8081,1.3844
93.8283,1.0999
93.8485,0.1108
93.8687,3.2273
93.8889,-0.8504
93.9091,2.9970
93.9293,-0.1862
93.9495,3.5221
93.9697,0.6594
93.9899,1.2412
94.0101,0.7110
94.0303,-0.3724
94.0505,2.9491
94.0707,0.8682
94.0909,3.4250
94.1111,3.5722
94.1313,0.2654
94.1515,2.2209
94.1717,2.2179
94.1919,1.4771
94.2121,0.0731
94.2323,3.7600
94.2525,2.0992
94.2727,-0.2695
94.2929,1.7716
94.3131,0.9558
94.3333,0.9251
94.3535,-0.1378
94.3737,4.3822
94.3939,2.6673
94.4141,1.0136
94.4343,3.4874
94.4545,3.9689
94.4747,2.3532
94.4949,3.7678
94.5152,2.6925
94.5354,1.7632
94.5556,3.0953
94.5758,3.1738
94.5960,3.7152
94.6162,3.3769
94.6364,1.3317
94.6566,1.8511
94.6768,0.5570
94.6970,0.9846
94.7172,3.7484
94.7374,3.4715
94.7576,2.4534
94.7778,1.4285
94.7980,3.3592
94.8182,1.6969
94.8384,3.9806
94.8586,0.9051
94.8788,1.8372
94.8990,2.5178
94.9192,3.2336
94.9394,4.3483
94.9596,3.1171
94.9798,3.9315
95.0000,0.6978
95.0202,2.6723
95.0404,2.8260
95.0606,3.5687
95.0808,1.9993
95.1010,-0.0769
95.1212,0.9939
95.1414,0.2383
95.1616,3.9923
95.1818,3.0480
95.2020,0.9799
95.2222,2.1481
95.2424,3.9052
95.2626,1.1380
95.2828,4.2519
95.3030,2.0416
95.3232,1.8519
95.3434,2.1149
95.3636,2.9550
95.3838,3.0356
95.4040,4.4448
95.4242,3.1580
95.4444,0.5568
95.4646,1.3812
95.4848,1.1489
95.5051,2.5534
95.5253,3.7683
95.5455,0.4973
95.5657,-0.4960
95.5859,0.7922
95.6061,2.8196
95.6263,1.8112
95.6465,0.1315
95.6667,2.5823
95.6869,0.4144
95.7071,3.1372
95.7273,2.8236
95.7475,2.4888
95.7677,2.7011
95.7879,3.4597
95.8081,3.0063
95.8283,3.6606
95.8485,2.7456
95.8687,3.0493
95.8889,3.1494
95.9091,-0.7213
95.9293,2.1668
95.9495,1.4534
95.9697,0.4792
95.9899,0.8750
96.0101,3.9100
96.0303,3.9910
96.0505,0.0481
96.0707,-0.4618
96.0909,2.2680
96.1111,3.9880
96.1313,3.3786
96.1515,2.5279
96.1717,2.7670
96.1919,0.2913
96.2121,-0.4588
96.2323,-0.9676
96.2525,2.8953
96.2727,2.0316
96.2929,2.4205
96.3131,1.1229
96.3333,1.8046
96.3535,0.2543
96.3737,0.4866
96.3939,2.0696
96.4141,3.5964
96.4343,2.8019
96.4545,-1.0498
96.4747,1.3090
96.4949,2.4892
96.5152,3.6434
96.5354,0.3742
96.5556,0.3141
96.5758,3.5718
96.5960,1.6056
96.6162,-0.8825
96.6364,3.2018
96.6566,2.6794
96.6768,3.8215
96.6970,-0.0405
96.7172,-0.3064
96.7374,-0.1936
96.7576,1.6481
96.7778,0.5122
96.7980,-0.3998
96.8182,3.0388
96.8384,0.3958
96.8586,3.9883
96.8788,2.3576
96.8990,1.6954
96.9192,3.8057
96.9394,1.1809
96.9596,2.7550
96.9798,-0.1763
97.0000,2.5640
97.0202,1.1378
97.0404,2.9181
97.0606,0.8199
97.0808,1.2859
97.1010,0.0734
97.1212,-0.2250
97.1414,0.1367
97.1616,-0.4107
97.1818,2.3854
97.2020,0.4323
97.2222,2.4211
97.2424,0.1677
97.2626,0.0365
97.2828,4.2887
97.3030,4.0518
97.3232,1.9025
97.3434,2.9471
97.3636,2.0967
97.3838,3.1762
97.4040,2.8649
97.4242,1.3993
97.4444,4.5040
97.4646,4.9125
97.4848,0.5381
97.5051,3.5938
97.5253,2.1810
97.5455,4.5998
97.5657,4.6212
97.5859,0.6064
97.6061,3.0662
97.6263,4.8387
97.6465,0.3310
97.6667,2.1120
97.6869,1.2118
97.7071,5.2089
97.7273,3.2769
97.7475,5.2977
97.7677,4.2713
97.7879,5.2681
97.8081,2.9980
97.8283,5.3684
97.8485,0.8922
97.8687,2.1156
97.8889,2.4729
97.9091,5.3608
97.9293,1.8630
97.9495,5.0782
97.9697,4.2511
97.9899,2.6426
98.0101,0.8053
98.0303,3.7045
98.0505,1.1478
98.0707,0.9105
98.0909,0.9239
98.1111,5.0162
98.1313,4.6270
98.1515,5.6043
98.1717,3.8146
98.1919,1.3035
98.2121,1.3217
98.2323,2.7880
98.2525,1.1895
98.2727,2.4145
98.2929,2.6968
98.3131,0.9505
98.3333,2.9397
98.3535,4.3554
98.3737,4.2846
98.3939,4.4914
98.4141,4.9955
98.4343,1.1157
98.4545,5.2161
98.4747,1.7037
98.4949,1.9977
98.5152,4.6566
98.5354,5.2272
98.5556,4.5978
98.5758,1.2985
98.5960,3.0637
98.6162,3.0148
98.6364,5.1815
98.6566,1.5935
98.6768,4.8483
98.6970,5.1541
98.7172,3.9809
98.7374,5.4447
98.7576,3.7660
98.7778,4.6268
98.7980,4.9290
98.8182,5.3073
98.8384,1.4077
98.8586,3.1055
98.8788,4.1029
98.8990,1.2149
98.9192,2.8276
98.9394,4.1119
98.9596,1.5365
98.9798,3.6054
99.0000,1.6074
99.0202,5.5642
99.0404,4.9029
99.0606,1.2183
99.0808,2.2624
99.1010,4.9569
99.1212,3.1381
99.1414,4.0353
99.1616,5.0410
99.1818,1.0344
99.2020,1.5828
99.2222,2.4584
99.2424,5.4195
99.2626,1.9848
99.2828,1.3217
99.3030,1.6553
99.3232,2.1885
99.3434,2.4448
99.3636,4.2228
99.3838,2.6025
99.4040,3.7816
99.4242,3.3845
99.4444,2.6602
99.4646,3.3810
99.4848,2.6439
99.5051,2.1186
99.5253,4.0716
99.5455,3.3165
99.5657,1.3633
99.5859,4.7230
99.6061,4.2693
99.6263,1.2272
99.6465,5.4159
99.6667,1.1846
99.6869,3.0122
99.7071,2.5891
99.7273,4.1414
99.7475,4.0129
99.7677,2.6887
99.7879,5.6836
99.8081,3.6244
99.8283,5.7017
99.8485,3.7821
99.8687,2.8847
99.8889,2.6930
99.9091,4.6087
99.9293,5.7519
99.9495,1.0126
99.9697,2.4959
99.9899,2.2493
100.0101,1.6864
100.0303,4.6028
100.0505,0.9995
100.0707,2.9684
100.0909,4.5576
100.1111,1.4328
100.1313,2.1904
100.1515,5.8967
100.1717,3.4290
100.1919,5.8294
100.2121,1.8792
100.2323,1.4007
100.2525,3.0966
100.2727,1.6574
100.2929,1.7263
100.3131,3.4822
100.3333,2.5131
100.3535,2.5119
100.3737,6.1098
100.3939,4.8318
100.4141,6.0719
100.4343,4.8157
100.4545,4.3197
100.4747,1.7024
100.4949,5.7926
100.5152,3.8047
100.5354,6.1115
100.5556,4.2410
100.5758,3.1532
100.5960,3.1532
100.6162,1.9904
100.6364,5.7259
100.6566,5.7619
100.6768,1.8924
100.6970,5.8403
100.7172,4.6189
100.7374,1.7783
100.7576,4.5210
100.7778,1.5552
100.7980,5.1019
100.8182,5.1725
100.8384,2.1340
100.8586,5.1662
100.8788,4.5472
100.8990,2.2977
100.9192,5.0522
100.9394,3.5476
100.9596,3.9869
100.9798,4.9015
101.0000,6.3487
101.0202,4.0163
101.0404,3.1084
101.0606,5.2778
101.0808,6.4573
101.1010,6.4142
101.1212,3.2425
101.1414,2.1126
101.1616,3.9295
101.1818,2.1749
101.2020,4.4328
101.2222,1.7560
101.2424,1.5682
101.2626,5.4456
101.2828,2.9408
101.3030,6.2919
101.3232,5.3007
101.3434,3.8596
101.3636,5.6691
101.3838,5.0900
101.4040,4.9959
101.4242,1.8037
101.4444,6.0862
101.4646,4.3821
101.4848,2.3373
101.5051,2.0551
101.5253,1.8662
101.5455,5.9396
101.5657,5.6722
101.5859,5.1279
101.6061,4.8817
101.6263,4.8973
101.6465,4.6948
101.6667,4.8568
101.6869,3.5285
101.7071,6.0352
101.7273,4.0916
101.7475,4.7981
101.7677,1.3302
101.7879,3.6805
101.8081,5.5718
101.8283,2.0018
101.8485,3.3183
101.8687,1.9556
101.8889,2.3202
101.9091,2.2912
101.9293,2.8850
101.9495,2.4477
101.9697,1.9720
101.9899,4.4791
102.0101,0.8557
102.0303,3.0958
102.0505,5.7058
102.0707,5.6031
102.0909,6.1345
102.1111,4.2402
102.1313,4.9292
102.1515,4.5383
102.1717,6.7842
102.1919,4.7391
102.2121,3.3720
102.2323,3.2208
102.2525,5.6078
102.2727,4.5719
102.2929,7.0593
102.3131,6.8698
102.3333,3.5737
102.3535,7.7035
102.3737,6.1445
102.3939,4.6066
102.4141,4.5747
102.4343,6.1586
102.4545,6.9637
102.4747,7.5765
102.4949,7.9844
102.5152,7.7465
102.5354,8.3340
102.5556,9.4834
102.5758,6.0635
102.5960,10.1359
102.6162,8.8214
102.6364,9.8371
102.6566,7.0668
102.6768,7.7592
102.6970,6.3671
102.7172,10.3049
102.7374,11.6235
102.7576,8.8597
102.7778,11.2238
102.7980,8.3273
102.8182,10.6828
102.8384,10.4558
102.8586,9.8675
102.8788,10.7523
102.8990,9.4516
102.9192,10.0566
102.9394,9.0198
102.9596,11.1622
102.9798,8.8744
103.0000,12.2352
103.0202,13.5388
103.0404,10.3833
103.0606,9.6363
103.0808,10.3208
103.1010,10.8386
103.1212,10.6800
103.1414,10.6001
103.1616,13.5265
103.1818,12.6486
103.2020,13.0092
103.2222,14.4625
103.2424,11.8977
103.2626,12.6107
103.2828,12.5103
103.3030,11.6628
103.3232,13.0255
103.3434,12.3755
103.3636,15.2598
103.3838,15.3602
103.4040,16.2369
103.4242,13.8532
103.4444,15.1508
103.4646,15.9233
103.4848,13.2600
103.5051,16.3235
103.5253,16.1002
103.5455,16.4559
103.5657,18.0348
103.5859,16.7880
103.6061,13.9778
103.6263,14.9184
103.6465,18.8900
103.6667,17.9023
103.6869,17.7290
103.7071,18.0006
103.7273,18.5717
103.7475,15.2923
103.7677,16.5846
103.7879,16.6593
103.8081,17.0251
103.8283,15.7551
103.8485,16.0357
103.8687,19.2059
103.8889,19.8316
103.9091,20.5874
103.9293,17.6887
103.9495,18.0088
103.9697,21.0438
103.9899,18.9207
104.0101,18.7530
104.0303,18.0468
104.0505,17.7003
104.0707,17.6833
104.0909,16.9939
104.1111,19.7478
104.1313,19.1636
104.1515,20.3091
104.1717,19.7373
104.1919,20.2283
104.2121,21.4887
104.2323,18.4337
104.2525,18.8866
104.2727,18.8984
104.2929,18.7307
104.3131,22.5913
104.3333,22.7159
104.3535,21.5965
104.3737,19.5699
104.3939,21.3436
104.4141,20.1884
104.4343,21.3511
104.4545,21.6869
104.4747,22.1550
104.4949,19.7087
104.5152,18.9678
104.5354,21.4966
104.5556,21.8289
104.5758,23.3062
104.5960,22.0061
104.6162,19.4645
104.6364,20.6607
104.6566,19.8015
104.6768,20.9855
104.6970,23.7613
104.7172,22.6023
104.7374,23.7768
104.7576,21.1203
104.7778,22.0025
104.7980,21.5046
104.8182,21.1422
104.8384,19.8512
104.8586,23.8184
104.8788,19.8870
104.8990,23.4912
104.9192,22.1115
104.9394,20.6521
104.9596,24.2382
104.9798,20.8455
105.0000,21.8318
105.0202,24.4291
105.0404,20.0889
105.0606,23.7856
105.0808,22.1636
105.1010,20.6694
105.1212,21.1759
105.1414,20.9627
105.1616,21.7153
105.1818,19.4175
105.2020,20.0924
105.2222,19.6901
105.2424,20.2484
105.2626,19.5875
105.2828,20.9652
105.3030,20.3580
105.3232,23.9995
105.3434,20.2648
105.3636,19.2930
105.3838,19.2632
105.4040,23.6236
105.4242,21.0956
105.4444,20.2896
105.4646,23.7149
105.4848,22.5647
105.5051,19.3878
105.5253,22.0573
105.5455,20.9457
105.5657,19.1547
105.5859,22.0891
105.6061,22.3947
105.6263,21.0247
105.6465,20.7977
105.6667,18.5572
105.6869,22.1659
105.7071,21.9828
105.7273,19.7714
105.7475,21.4605
105.7677,21.0307
105.7879,22.7330
105.8081,21.5897
105.8283,21.7123
105.8485,18.2038
105.8687,18.4869
105.8889,21.6358
105.9091,19.1822
105.9293,18.9098
105.9495,21.7867
105.9697,17.6779
105.9899,21.0396
106.0101,21.9885
106.0303,20.5504
106.0505,18.3452
106.0707,18.2286
106.0909,17.6135
106.1111,17.6870
106.1313,17.4201
106.1515,18.5824
106.1717,18.4799
106.1919,17.5395
106.2121,16.5734
106.2323,17.2652
106.2525,17.4401
106.2727,18.4428
106.2929,20.2638
106.3131,20.1951
106.3333,19.5641
106.3535,15.8068
106.3737,15.7038
106.3939,19.7378
106.4141,19.9723
106.4343,18.7647
106.4545,15.8090
106.4747,18.9167
106.4949,18.9059
106.5152,17.6293
106.5354,17.7000
106.5556,15.1476
106.5758,16.5813
106.5960,18.3331
106.6162,14.4103
106.6364,16.7286
106.6566,15.0771
106.6768,16.8430
106.6970,18.6936
106.7172,16.7545
106.7374,16.6473
106.7576,16.5225
106.7778,13.8256
106.7980,13.4724
106.8182,17.5353
106.8384,17.0292
106.8586,17.0416
106.8788,15.7162
106.8990,14.4184
106.9192,14.6791
106.9394,15.6610
106.9596,13.9136
106.9798,16.6572
107.0000,12.7763
107.0202,13.9153
107.0404,14.8537
107.0606,13.4249
107.0808,13.4240
107.1010,11.3899
107.1212,14.3789
107.1414,15.8066
107.1616,15.2760
107.1818,12.0923
107.2020,15.3652
107.2222,12.8695
107.2424,11.9897
107.2626,12.1149
107.2828,10.8167
107.3030,11.2026
107.3232,13.0582
107.3434,11.6847
107.3636,9.3353
107.3838,12.0045
107.4040,13.2243
107.4242,13.5753
107.4444,12.6532
107.4646,10.1746
107.4848,9.3075
107.5051,9.3382
107.5253,12.5612
107.5455,11.8897
107.5657,9.2370
107.5859,9.3140
107.6061,11.0748
107.6263,7.1193
107.6465,7.1222
107.6667,7.8825
107.6869,6.9465
107.7071,7.4878
107.7273,10.6870
107.7475,9.4953
107.7677,8.9483
107.7879,6.4189
107.8081,8.4775
107.8283,6.7038
107.8485,9.2273
107.8687,6.0033
107.8889,5.1851
107.9091,8.4551
107.9293,8.5096
107.9495,5.0143
107.9697,7.1639
107.9899,7.4638
108.0101,3.1869
108.0303,7.4774
108.0505,7.4059
108.0707,4.2457
108.0909,3.8756
108.1111,6.1449
108.1313,5.5946
108.1515,3.9175
108.1717,5.1898
108.1919,5.2796
108.2121,3.4572
108.2323,2.9481
108.2525,5.0395
108.2727,0.2504
108.2929,2.2146
108.3131,1.2015
108.3333,3.4200
108.3535,0.7266
108.3737,-0.0300
108.3939,-0.5215
108.4141,0.5036
108.4343,3.4090
108.4545,0.7483
108.4747,0.0849
108.4949,0.2185
108.5152,0.0118
108.5354,3.3992
108.5556,2.7205
108.5758,-0.1825
108.5960,-0.2812
108.6162,0.4694
108.6364,2.8266
108.6566,2.4957
108.6768,-0.5434
108.6970,2.9782
108.7172,0.3519
108.7374,3.8012
108.7576,1.7410
108.7778,2.9598
108.7980,3.2588
108.8182,2.1183
108.8384,1.3363
108.8586,-0.6483
108.8788,1.1601
108.8990,0.9747
108.9192,1.7067
108.9394,1.1282
108.9596,3.5015
108.9798,3.8779
109.0000,3.4382
109.0202,0.6368
109.0404,0.7923
109.0606,2.8618
109.0808,-0.6607
109.1010,-0.9621
109.1212,-1.0460
109.1414,-0.1249
109.1616,1.3883
109.1818,0.7240
109.2020,0.1344
109.2222,-0.8371
109.2424,2.2996
109.2626,-0.8310
109.2828,3.0933
109.3030,1.9020
109.3232,-0.0852
109.3434,3.5284
109.3636,0.8156
109.3838,1.2987
109.4040,2.9911
109.4242,2.3076
109.4444,1.4894
109.4646,-0.2439
109.4848,0.8965
109.5051,-0.7657
109.5253,3.2390
109.5455,1.6881
109.5657,3.9711
109.5859,2.8457
109.6061,4.0542
109.6263,2.6613
109.6465,3.8083
109.6667,2.1028
109.6869,0.1595
109.7071,-0.3508
109.7273,2.7669
109.7475,-0.4947
109.7677,4.4644
109.7879,0.5901
109.8081,1.3803
109.8283,1.9284
109.8485,3.9375
109.8687,2.0035
109.8889,3.7259
109.9091,4.1829
109.9293,-0.2221
109.9495,2.8757
109.9697,4.5551
109.9899,4.4569
110.0101,4.1986
110.0303,1.5272
110.0505,3.0825
110.0707,3.3856
110.0909,0.7555
110.1111,0.6471
110.1313,3.8819
110.1515,1.6928
110.1717,1.7273
110.1919,5.0385
110.2121,3.1350
110.2323,3.5550
110.2525,0.4242
110.2727,4.3839
110.2929,5.0286
110.3131,2.9931
110.3333,4.3710
110.3535,1.1028
110.3737,3.2948
110.3939,4.0305
110.4141,4.6429
110.4343,5.1024
110.4545,1.5037
110.4747,0.8828
110.4949,5.4720
110.5152,5.3987
110.5354,4.7848
110.5556,1.3058
110.5758,0.7584
110.5960,1.1988
110.6162,4.9747
110.6364,4.6803
110.6566,5.5976
110.6768,3.6608
110.6970,4.3443
110.7172,2.0917
110.7374,4.4097
110.7576,3.7105
110.7778,5.0521
110.7980,2.4522
110.8182,4.3972
110.8384,4.2349
110.8586,4.8714
110.8788,2.2493
110.8990,4.2398
110.9192,4.5420
110.9394,4.3484
110.9596,2.6933
110.9798,2.8173
111.0000,1.0188
111.0202,5.2251
111.0404,1.1866
111.0606,4.8705
111.0808,4.2926
111.1010,4.6564
111.1212,4.0003
111.1414,0.9938
111.1616,5.0040
111.1818,2.5366
111.2020,5.0426
111.2222,5.5758
111.2424,5.2769
111.2626,4.8856
111.2828,1.6011
111.3030,4.9911
111.3232,5.6202
111.3434,3.7766
111.3636,3.4476
111.3838,1.1462
111.4040,5.0907
111.4242,3.6724
111.4444,3.4121
111.4646,1.1259
111.4848,3.3339
111.5051,3.7639
111.5253,5.7982
111.5455,1.3987
111.5657,1.4328
111.5859,2.2450
111.6061,1.0077
111.6263,5.0383
111.6465,3.7819
111.6667,4.8527
111.6869,3.2982
111.7071,3.7615
111.7273,4.7567
111.7475,3.1130
111.7677,1.3687
111.7879,2.2303
111.8081,4.1338
111.8283,0.9362
111.8485,4.9547
111.8687,3.0426
111.8889,3.2123
111.9091,1.4876
111.9293,5.2495
111.9495,3.7572
111.9697,3.5063
111.9899,5.2571
112.0101,2.2960
112.0303,1.8560
112.0505,4.9226
112.0707,5.3406
112.0909,4.0732
112.1111,5.6833
112.1313,0.7411
112.1515,1.8908
112.1717,3.0052
112.1919,3.6954
112.2121,2.8702
112.2323,2.0604
112.2525,4.2252
112.2727,2.7832
112.2929,2.0361
112.3131,1.0707
112.3333,1.3549
112.3535,5.1530
112.3737,2.1933
112.3939,1.9221
112.4141,3.5047
112.4343,3.8649
112.4545,1.3070
112.4747,2.6286
112.4949,4.0254
112.5152,1.9402
112.5354,3.8846
112.5556,3.1196
112.5758,5.4353
112.5960,4.9170
112.6162,4.1293
112.6364,2.8594
112.6566,3.6901
112.6768,3.1267
112.6970,1.2415
112.7172,5.5535
112.7374,1.5569
112.7576,5.3283
112.7778,1.0818
112.7980,5.4683
112.8182,3.5291
112.8384,5.4740
112.8586,1.9776
112.8788,3.5207
112.8990,3.7113
112.9192,1.9162
112.9394,5.5849
112.9596,5.1890
112.9798,3.0700
113.0000,3.6706
113.0202,2.2153
113.0404,1.7235
113.0606,2.5635
113.0808,3.9670
113.1010,3.3075
113.1212,5.7580
113.1414,3.4832
113.1616,2.7208
113.1818,3.0501
113.2020,6.1688
113.2222,6.0884
113.2424,2.2674
113.2626,2.4666
113.2828,5.8390
113.3030,1.6398
113.3232,6.3165
